partyID,party,party,position,statementID,statement_title,statement
7,FREIE WÄHLER,FREIE WÄHLER,neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
11,PIRATEN,Piratenpartei Deutschland,neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
12,ÖDP,Ökologisch-Demokratische Partei,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
15,BP,Bayernpartei,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
20,DKP,Deutsche Kommunistische Partei,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
21,Die Grauen,Die Grauen – Für alle Generationen,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
23,Die Humanisten,Partei der Humanisten,neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
24,du.,Die Urbane. Eine HipHop Partei,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
26,dieBasis,Basisdemokratische Partei Deutschland,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
29,III. Weg,DER DRITTE WEG,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
31,LIEBE,Europäische Partei LIEBE,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
32,LKR,Liberal-Konservative Reformer,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
33,PdF,Partei des Fortschritts,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
35,SSW,Südschleswigscher Wählerverband,neutral,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,disagree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
38,Volt,Volt Deutschland,agree,15,Sprachliche Berücksichtigung von Geschlechtsidentitäten,Bundesbehörden sollen in ihren Veröffentlichungen unterschiedliche Geschlechtsidentitäten sprachlich berücksichtigen.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
2,SPD,Sozialdemokratische Partei Deutschlands,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
3,AfD,Alternative für Deutschland,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
4,FDP,Freie Demokratische Partei,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
5,DIE LINKE,DIE LINKE,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
7,FREIE WÄHLER,FREIE WÄHLER,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
10,NPD,Nationaldemokratische Partei Deutschlands,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
11,PIRATEN,Piratenpartei Deutschland,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
12,ÖDP,Ökologisch-Demokratische Partei,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
14,DiB,DEMOKRATIE IN BEWEGUNG,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
15,BP,Bayernpartei,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
20,DKP,Deutsche Kommunistische Partei,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
21,Die Grauen,Die Grauen – Für alle Generationen,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
22,BüSo,Bürgerrechtsbewegung Solidarität,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
23,Die Humanisten,Partei der Humanisten,neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
24,du.,Die Urbane. Eine HipHop Partei,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
26,dieBasis,Basisdemokratische Partei Deutschland,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
29,III. Weg,DER DRITTE WEG,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
31,LIEBE,Europäische Partei LIEBE,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
32,LKR,Liberal-Konservative Reformer,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
33,PdF,Partei des Fortschritts,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
35,SSW,Südschleswigscher Wählerverband,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
38,Volt,Volt Deutschland,disagree,16,Nord Stream 2,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen."
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
2,SPD,Sozialdemokratische Partei Deutschlands,disagree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
3,AfD,Alternative für Deutschland,agree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
4,FDP,Freie Demokratische Partei,agree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
5,DIE LINKE,DIE LINKE,disagree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,disagree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
7,FREIE WÄHLER,FREIE WÄHLER,agree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,17,Abschaffung des Solidaritätszuschlags,Der Solidaritätszuschlag soll vollständig abgeschafft werden.
