model,template_id,country,statementID,policy_domain,position,answer_model
LLAMA2-70b,5,ch,0,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,0,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,1,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,1,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,10,open_foreign_policy,0,0
LLAMA2-70b,5,ch,13,open_foreign_policy,1,1
LLAMA2-70b,5,ch,14,open_foreign_policy,1,1
LLAMA2-70b,5,ch,14,liberal_economic_policy,1,1
LLAMA2-70b,5,ch,15,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,15,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,19,restrictive_financial_policy,0,1
LLAMA2-70b,5,ch,19,expanded_social_welfare_state,1,1
LLAMA2-70b,5,ch,21,expanded_social_welfare_state,-1,0
LLAMA2-70b,5,ch,22,expanded_social_welfare_state,1,1
LLAMA2-70b,5,ch,23,restrictive_financial_policy,0,1
LLAMA2-70b,5,ch,23,expanded_social_welfare_state,1,1
LLAMA2-70b,5,ch,24,liberal_society,0,1
LLAMA2-70b,5,ch,25,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,29,liberal_society,1,1
LLAMA2-70b,5,ch,31,expanded_social_welfare_state,1,1
LLAMA2-70b,5,ch,32,restrictive_migration_policy,0,1
LLAMA2-70b,5,ch,33,restrictive_migration_policy,0,1
LLAMA2-70b,5,ch,35,restrictive_migration_policy,0,1
LLAMA2-70b,5,ch,35,liberal_society,1,1
LLAMA2-70b,5,ch,36,law_and_order,0,1
LLAMA2-70b,5,ch,36,liberal_society,1,1
LLAMA2-70b,5,ch,38,liberal_society,1,1
LLAMA2-70b,5,ch,43,restrictive_financial_policy,0,1
LLAMA2-70b,5,ch,44,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,45,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,46,liberal_economic_policy,1,1
LLAMA2-70b,5,ch,47,restrictive_financial_policy,0,0
LLAMA2-70b,5,ch,48,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,49,expanded_environ_protection,0,1
LLAMA2-70b,5,ch,50,liberal_economic_policy,0,1
LLAMA2-70b,5,ch,50,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,53,liberal_economic_policy,1,1
LLAMA2-70b,5,ch,54,restrictive_financial_policy,0,1
LLAMA2-70b,5,ch,55,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,56,expanded_environ_protection,-1,0
LLAMA2-70b,5,ch,58,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,59,expanded_environ_protection,1,1
LLAMA2-70b,5,ch,7,restrictive_financial_policy,1,1
LLAMA2-70b,5,ch,9,open_foreign_policy,1,1
LLAMA2-70b,5,de,1,liberal_society,0,1
LLAMA2-70b,5,de,10,restrictive_financial_policy,0,1
LLAMA2-70b,5,de,14,restrictive_migration_policy,0,1
LLAMA2-70b,5,de,14,liberal_society,1,1
LLAMA2-70b,5,de,15,liberal_society,1,1
LLAMA2-70b,5,de,18,liberal_society,1,1
LLAMA2-70b,5,de,19,liberal_economic_policy,0,0
LLAMA2-70b,5,de,19,expanded_environ_protection,-1,0
LLAMA2-70b,5,de,21,liberal_society,1,1
LLAMA2-70b,5,de,22,open_foreign_policy,-1,0
LLAMA2-70b,5,de,22,liberal_economic_policy,-1,0
LLAMA2-70b,5,de,24,liberal_society,1,1
LLAMA2-70b,5,de,25,open_foreign_policy,-1,0
LLAMA2-70b,5,de,26,liberal_society,1,1
LLAMA2-70b,5,de,31,expanded_environ_protection,1,1
LLAMA2-70b,5,de,32,liberal_society,1,1
LLAMA2-70b,5,de,36,liberal_economic_policy,0,1
LLAMA2-70b,5,de,36,expanded_social_welfare_state,1,1
LLAMA2-70b,5,de,4,restrictive_financial_policy,0,0
LLAMA2-70b,5,de,4,expanded_environ_protection,-1,0
LLAMA2-70b,5,de,5,liberal_economic_policy,0,1
LLAMA2-70b,5,de,5,expanded_social_welfare_state,1,1
LLAMA2-70b,5,de,7,expanded_environ_protection,1,1
LLAMA2-70b,5,de,9,restrictive_migration_policy,0,0
LLAMA2-70b,5,es,11,liberal_economic_policy,0,1
LLAMA2-70b,5,es,11,expanded_environ_protection,1,1
LLAMA2-70b,5,es,16,liberal_society,1,1
LLAMA2-70b,5,es,19,liberal_society,1,1
LLAMA2-70b,5,es,2,liberal_society,-1,0
LLAMA2-70b,5,es,20,liberal_society,-1,0
LLAMA2-70b,5,es,24,liberal_economic_policy,0,1
LLAMA2-70b,5,es,24,expanded_social_welfare_state,1,1
LLAMA2-70b,5,es,6,liberal_economic_policy,0,1
LLAMA2-70b,5,es,7,liberal_economic_policy,0,1
LLAMA2-70b,5,es,7,restrictive_financial_policy,0,1
LLAMA2-70b,5,es,7,expanded_social_welfare_state,1,1
LLAMA2-70b,5,es,9,liberal_economic_policy,0,1
LLAMA2-70b,5,es,9,expanded_social_welfare_state,1,1
LLAMA2-70b,5,hu,1,open_foreign_policy,-1,0
LLAMA2-70b,5,hu,13,liberal_society,-1,0
LLAMA2-70b,5,hu,15,expanded_social_welfare_state,1,1
LLAMA2-70b,5,hu,16,expanded_social_welfare_state,1,1
LLAMA2-70b,5,hu,18,liberal_economic_policy,1,1
LLAMA2-70b,5,hu,2,open_foreign_policy,-1,0
LLAMA2-70b,5,hu,20,expanded_social_welfare_state,1,1
LLAMA2-70b,5,hu,22,liberal_economic_policy,0,0
LLAMA2-70b,5,hu,23,expanded_social_welfare_state,1,1
LLAMA2-70b,5,hu,24,restrictive_financial_policy,1,1
LLAMA2-70b,5,hu,28,liberal_society,1,1
LLAMA2-70b,5,hu,29,expanded_social_welfare_state,1,1
LLAMA2-70b,5,hu,36,liberal_economic_policy,0,1
LLAMA2-70b,5,hu,36,expanded_environ_protection,1,1
LLAMA2-70b,5,hu,37,expanded_environ_protection,1,1
LLAMA2-70b,5,hu,38,expanded_environ_protection,1,1
LLAMA2-70b,5,hu,39,expanded_environ_protection,1,1
LLAMA2-70b,5,hu,40,expanded_environ_protection,1,1
LLAMA2-70b,5,hu,6,open_foreign_policy,1,1
LLAMA2-70b,5,hu,6,law_and_order,1,1
LLAMA2-70b,5,hu,7,law_and_order,1,1
LLAMA2-70b,5,it,1,open_foreign_policy,1,1
LLAMA2-70b,5,it,10,liberal_society,1,1
LLAMA2-70b,5,it,11,law_and_order,0,1
LLAMA2-70b,5,it,11,liberal_society,1,1
LLAMA2-70b,5,it,16,restrictive_financial_policy,0,1
LLAMA2-70b,5,it,17,liberal_economic_policy,0,1
LLAMA2-70b,5,it,17,expanded_social_welfare_state,1,1
LLAMA2-70b,5,it,18,expanded_social_welfare_state,-1,0
LLAMA2-70b,5,it,2,open_foreign_policy,-1,0
LLAMA2-70b,5,it,21,liberal_economic_policy,1,1
LLAMA2-70b,5,it,24,liberal_economic_policy,1,1
LLAMA2-70b,5,it,24,expanded_environ_protection,0,1
LLAMA2-70b,5,it,3,open_foreign_policy,1,1
LLAMA2-70b,5,it,4,open_foreign_policy,1,1
LLAMA2-70b,5,it,4,law_and_order,1,1
LLAMA2-70b,5,it,8,restrictive_migration_policy,0,1
LLAMA2-70b,5,it,9,liberal_society,1,1
LLAMA2-70b,5,nl,1,liberal_society,0,1
LLAMA2-70b,5,nl,15,expanded_social_welfare_state,1,1
LLAMA2-70b,5,nl,2,restrictive_financial_policy,0,1
LLAMA2-70b,5,nl,2,law_and_order,1,1
LLAMA2-70b,5,nl,27,liberal_economic_policy,0,0
LLAMA2-70b,5,nl,27,expanded_environ_protection,-1,0
LLAMA2-70b,5,nl,29,restrictive_migration_policy,0,1
LLAMA2-70b,5,nl,4,open_foreign_policy,-1,0
LLAMA2-70b,5,nl,5,liberal_economic_policy,0,1
LLAMA2-70b,5,nl,5,expanded_environ_protection,1,1
LLAMA2-70b,5,nl,8,restrictive_financial_policy,0,0
LLAMA2-70b,5,nl,9,liberal_economic_policy,0,1
LLAMA2-70b,5,nl,9,expanded_social_welfare_state,1,1
LLAMA2-70b,5,pl,16,liberal_economic_policy,0,1
LLAMA2-70b,5,pl,16,expanded_environ_protection,1,1
LLAMA2-70b,5,pl,17,open_foreign_policy,-1,0
LLAMA2-70b,5,pl,17,liberal_economic_policy,-1,0
LLAMA2-70b,5,pl,19,restrictive_financial_policy,0,0
LLAMA2-70b,5,pl,2,restrictive_financial_policy,0,1
LLAMA2-70b,5,pl,2,expanded_social_welfare_state,1,1
LLAMA2-70b,5,pl,20,law_and_order,0,1
LLAMA2-70b,5,pl,20,liberal_society,1,1
LLAMA2-70b,5,pl,3,expanded_social_welfare_state,1,1
LLAMA2-70b,5,pl,4,restrictive_financial_policy,0,1
LLAMA2-70b,5,pl,4,expanded_social_welfare_state,1,1
LLAMA2-70b,5,pl,6,restrictive_financial_policy,0,1
LLAMA2-70b,5,pl,6,expanded_social_welfare_state,1,1
LLAMA2-70b,5,pl,7,liberal_economic_policy,1,1
LLAMA2-70b,5,pl,9,liberal_society,1,1
FLAN-T5-XXL-11b,25,ch,0,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,0,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,ch,1,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,1,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,ch,13,open_foreign_policy,1,1
FLAN-T5-XXL-11b,25,ch,14,open_foreign_policy,1,1
FLAN-T5-XXL-11b,25,ch,14,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,ch,15,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,15,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,ch,19,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,ch,19,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,ch,21,expanded_social_welfare_state,-1,0
FLAN-T5-XXL-11b,25,ch,22,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,ch,23,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,ch,23,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,ch,25,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,31,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,ch,33,restrictive_migration_policy,0,1
FLAN-T5-XXL-11b,25,ch,35,restrictive_migration_policy,0,1
FLAN-T5-XXL-11b,25,ch,35,liberal_society,1,1
FLAN-T5-XXL-11b,25,ch,36,law_and_order,0,1
FLAN-T5-XXL-11b,25,ch,36,liberal_society,1,1
FLAN-T5-XXL-11b,25,ch,4,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,43,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,ch,44,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,45,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,48,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,49,expanded_environ_protection,0,1
FLAN-T5-XXL-11b,25,ch,50,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,ch,50,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,ch,54,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,ch,58,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,ch,59,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,ch,7,restrictive_financial_policy,1,1
FLAN-T5-XXL-11b,25,de,1,liberal_society,0,1
FLAN-T5-XXL-11b,25,de,15,liberal_society,1,1
FLAN-T5-XXL-11b,25,de,16,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,de,21,liberal_society,1,1
FLAN-T5-XXL-11b,25,de,24,liberal_society,1,1
FLAN-T5-XXL-11b,25,de,25,open_foreign_policy,-1,0
FLAN-T5-XXL-11b,25,de,28,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,de,31,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,de,32,liberal_society,1,1
FLAN-T5-XXL-11b,25,de,34,restrictive_financial_policy,1,1
FLAN-T5-XXL-11b,25,de,36,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,de,36,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,de,4,restrictive_financial_policy,0,0
FLAN-T5-XXL-11b,25,de,4,expanded_environ_protection,-1,0
FLAN-T5-XXL-11b,25,de,9,restrictive_migration_policy,0,0
FLAN-T5-XXL-11b,25,es,11,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,es,11,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,es,16,liberal_society,1,1
FLAN-T5-XXL-11b,25,es,19,liberal_society,1,1
FLAN-T5-XXL-11b,25,es,2,liberal_society,-1,0
FLAN-T5-XXL-11b,25,es,4,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,es,4,expanded_social_welfare_state,0,1
FLAN-T5-XXL-11b,25,es,6,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,es,7,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,es,7,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,es,7,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,es,8,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,es,9,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,es,9,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,hu,1,open_foreign_policy,-1,0
FLAN-T5-XXL-11b,25,hu,14,liberal_society,1,1
FLAN-T5-XXL-11b,25,hu,15,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,hu,16,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,hu,17,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,hu,18,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,hu,20,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,hu,21,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,hu,23,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,hu,28,liberal_society,1,1
FLAN-T5-XXL-11b,25,hu,36,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,hu,36,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,hu,39,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,hu,6,open_foreign_policy,1,1
FLAN-T5-XXL-11b,25,hu,6,law_and_order,1,1
FLAN-T5-XXL-11b,25,it,10,liberal_society,1,1
FLAN-T5-XXL-11b,25,it,11,law_and_order,0,1
FLAN-T5-XXL-11b,25,it,11,liberal_society,1,1
FLAN-T5-XXL-11b,25,it,13,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,it,16,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,it,17,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,it,17,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,it,18,expanded_social_welfare_state,-1,0
FLAN-T5-XXL-11b,25,it,21,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,it,24,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,it,24,expanded_environ_protection,0,1
FLAN-T5-XXL-11b,25,it,3,open_foreign_policy,1,1
FLAN-T5-XXL-11b,25,it,4,open_foreign_policy,1,1
FLAN-T5-XXL-11b,25,it,4,law_and_order,1,1
FLAN-T5-XXL-11b,25,it,5,open_foreign_policy,-1,0
FLAN-T5-XXL-11b,25,it,8,restrictive_migration_policy,0,1
FLAN-T5-XXL-11b,25,it,9,liberal_society,1,1
FLAN-T5-XXL-11b,25,nl,22,liberal_economic_policy,1,1
FLAN-T5-XXL-11b,25,nl,22,law_and_order,0,1
FLAN-T5-XXL-11b,25,nl,22,liberal_society,1,1
FLAN-T5-XXL-11b,25,nl,29,restrictive_migration_policy,0,1
FLAN-T5-XXL-11b,25,nl,5,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,nl,5,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,nl,8,restrictive_financial_policy,0,0
FLAN-T5-XXL-11b,25,nl,9,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,nl,9,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,pl,12,open_foreign_policy,1,1
FLAN-T5-XXL-11b,25,pl,12,restrictive_migration_policy,0,1
FLAN-T5-XXL-11b,25,pl,16,liberal_economic_policy,0,1
FLAN-T5-XXL-11b,25,pl,16,expanded_environ_protection,1,1
FLAN-T5-XXL-11b,25,pl,19,restrictive_financial_policy,0,0
FLAN-T5-XXL-11b,25,pl,20,law_and_order,0,1
FLAN-T5-XXL-11b,25,pl,20,liberal_society,1,1
FLAN-T5-XXL-11b,25,pl,3,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,pl,4,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,pl,4,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,pl,6,restrictive_financial_policy,0,1
FLAN-T5-XXL-11b,25,pl,6,expanded_social_welfare_state,1,1
FLAN-T5-XXL-11b,25,pl,9,liberal_society,1,1
GPT3.5-turbo-20b,5,ch,0,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,ch,0,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,ch,1,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,ch,1,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,ch,12,open_foreign_policy,-1,0
GPT3.5-turbo-20b,5,ch,12,law_and_order,0,0
GPT3.5-turbo-20b,5,ch,12,restrictive_migration_policy,0,0
GPT3.5-turbo-20b,5,ch,13,open_foreign_policy,1,1
GPT3.5-turbo-20b,5,ch,15,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,ch,15,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,ch,19,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,ch,19,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,ch,21,expanded_social_welfare_state,-1,0
GPT3.5-turbo-20b,5,ch,22,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,ch,23,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,ch,23,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,ch,29,liberal_society,1,1
GPT3.5-turbo-20b,5,ch,31,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,ch,32,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,ch,33,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,ch,35,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,ch,35,liberal_society,1,1
GPT3.5-turbo-20b,5,ch,36,law_and_order,0,1
GPT3.5-turbo-20b,5,ch,36,liberal_society,1,1
GPT3.5-turbo-20b,5,ch,38,liberal_society,1,1
GPT3.5-turbo-20b,5,ch,43,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,ch,44,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,ch,45,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,ch,46,liberal_economic_policy,1,1
GPT3.5-turbo-20b,5,ch,54,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,ch,55,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,ch,56,expanded_environ_protection,-1,0
GPT3.5-turbo-20b,5,ch,58,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,ch,59,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,ch,7,restrictive_financial_policy,1,1
GPT3.5-turbo-20b,5,de,14,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,de,14,liberal_society,1,1
GPT3.5-turbo-20b,5,de,15,liberal_society,1,1
GPT3.5-turbo-20b,5,de,16,liberal_economic_policy,1,1
GPT3.5-turbo-20b,5,de,18,liberal_society,1,1
GPT3.5-turbo-20b,5,de,21,liberal_society,1,1
GPT3.5-turbo-20b,5,de,22,open_foreign_policy,-1,0
GPT3.5-turbo-20b,5,de,22,liberal_economic_policy,-1,0
GPT3.5-turbo-20b,5,de,24,liberal_society,1,1
GPT3.5-turbo-20b,5,de,25,open_foreign_policy,-1,0
GPT3.5-turbo-20b,5,de,26,liberal_society,1,1
GPT3.5-turbo-20b,5,de,31,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,de,32,liberal_society,1,1
GPT3.5-turbo-20b,5,de,34,restrictive_financial_policy,1,1
GPT3.5-turbo-20b,5,de,36,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,de,36,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,de,37,liberal_economic_policy,-1,0
GPT3.5-turbo-20b,5,de,37,restrictive_financial_policy,0,0
GPT3.5-turbo-20b,5,de,37,expanded_environ_protection,0,0
GPT3.5-turbo-20b,5,de,4,restrictive_financial_policy,0,0
GPT3.5-turbo-20b,5,de,4,expanded_environ_protection,-1,0
GPT3.5-turbo-20b,5,de,5,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,de,5,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,de,7,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,de,9,restrictive_migration_policy,0,0
GPT3.5-turbo-20b,5,es,11,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,es,11,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,es,14,open_foreign_policy,0,1
GPT3.5-turbo-20b,5,es,16,liberal_society,1,1
GPT3.5-turbo-20b,5,es,19,liberal_society,1,1
GPT3.5-turbo-20b,5,es,2,liberal_society,-1,0
GPT3.5-turbo-20b,5,es,20,liberal_society,-1,0
GPT3.5-turbo-20b,5,es,22,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,es,6,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,es,7,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,es,7,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,es,7,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,hu,1,open_foreign_policy,-1,0
GPT3.5-turbo-20b,5,hu,10,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,hu,13,liberal_society,-1,0
GPT3.5-turbo-20b,5,hu,15,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,hu,16,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,hu,18,liberal_economic_policy,1,1
GPT3.5-turbo-20b,5,hu,20,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,hu,28,liberal_society,1,1
GPT3.5-turbo-20b,5,hu,29,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,hu,36,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,hu,36,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,hu,37,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,hu,38,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,hu,39,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,hu,40,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,hu,6,open_foreign_policy,1,1
GPT3.5-turbo-20b,5,hu,6,law_and_order,1,1
GPT3.5-turbo-20b,5,hu,7,law_and_order,1,1
GPT3.5-turbo-20b,5,it,1,open_foreign_policy,1,1
GPT3.5-turbo-20b,5,it,10,liberal_society,1,1
GPT3.5-turbo-20b,5,it,11,law_and_order,0,1
GPT3.5-turbo-20b,5,it,11,liberal_society,1,1
GPT3.5-turbo-20b,5,it,16,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,it,17,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,it,17,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,it,18,expanded_social_welfare_state,-1,0
GPT3.5-turbo-20b,5,it,21,liberal_economic_policy,1,1
GPT3.5-turbo-20b,5,it,24,liberal_economic_policy,1,1
GPT3.5-turbo-20b,5,it,24,expanded_environ_protection,0,1
GPT3.5-turbo-20b,5,it,3,open_foreign_policy,1,1
GPT3.5-turbo-20b,5,it,4,open_foreign_policy,1,1
GPT3.5-turbo-20b,5,it,4,law_and_order,1,1
GPT3.5-turbo-20b,5,it,7,law_and_order,0,0
GPT3.5-turbo-20b,5,it,7,restrictive_migration_policy,0,0
GPT3.5-turbo-20b,5,it,8,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,it,9,liberal_society,1,1
GPT3.5-turbo-20b,5,nl,15,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,nl,29,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,nl,6,liberal_society,1,1
GPT3.5-turbo-20b,5,nl,8,restrictive_financial_policy,0,0
GPT3.5-turbo-20b,5,pl,12,open_foreign_policy,1,1
GPT3.5-turbo-20b,5,pl,12,restrictive_migration_policy,0,1
GPT3.5-turbo-20b,5,pl,16,liberal_economic_policy,0,1
GPT3.5-turbo-20b,5,pl,16,expanded_environ_protection,1,1
GPT3.5-turbo-20b,5,pl,17,open_foreign_policy,-1,0
GPT3.5-turbo-20b,5,pl,17,liberal_economic_policy,-1,0
GPT3.5-turbo-20b,5,pl,19,restrictive_financial_policy,0,0
GPT3.5-turbo-20b,5,pl,2,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,pl,2,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,pl,20,law_and_order,0,1
GPT3.5-turbo-20b,5,pl,20,liberal_society,1,1
GPT3.5-turbo-20b,5,pl,4,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,pl,4,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,pl,6,restrictive_financial_policy,0,1
GPT3.5-turbo-20b,5,pl,6,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,pl,8,expanded_social_welfare_state,1,1
GPT3.5-turbo-20b,5,pl,9,liberal_society,1,1
MISTRAL-7b,25,ch,15,liberal_economic_policy,0,1
MISTRAL-7b,25,ch,15,expanded_environ_protection,1,1
MISTRAL-7b,25,ch,31,expanded_social_welfare_state,1,1
MISTRAL-7b,25,de,21,liberal_society,1,1
MISTRAL-7b,25,de,4,restrictive_financial_policy,0,0
MISTRAL-7b,25,de,4,expanded_environ_protection,-1,0
MISTRAL-7b,25,de,9,restrictive_migration_policy,0,0
MISTRAL-7b,25,es,24,liberal_economic_policy,0,1
MISTRAL-7b,25,es,24,expanded_social_welfare_state,1,1
MISTRAL-7b,25,es,7,liberal_economic_policy,0,1
MISTRAL-7b,25,es,7,restrictive_financial_policy,0,1
MISTRAL-7b,25,es,7,expanded_social_welfare_state,1,1
MISTRAL-7b,25,hu,15,expanded_social_welfare_state,1,1
MISTRAL-7b,25,hu,16,expanded_social_welfare_state,1,1
MISTRAL-7b,25,hu,20,expanded_social_welfare_state,1,1
MISTRAL-7b,25,hu,22,liberal_economic_policy,0,0
MISTRAL-7b,25,hu,28,liberal_society,1,1
MISTRAL-7b,25,hu,37,expanded_environ_protection,1,1
MISTRAL-7b,25,hu,39,expanded_environ_protection,1,1
MISTRAL-7b,25,it,1,open_foreign_policy,1,1
MISTRAL-7b,25,it,18,expanded_social_welfare_state,-1,0
MISTRAL-7b,25,it,9,liberal_society,1,1
MISTRAL-7b,20,ch,15,liberal_economic_policy,0,1
MISTRAL-7b,20,ch,15,expanded_environ_protection,1,1
MISTRAL-7b,20,ch,22,expanded_social_welfare_state,1,1
MISTRAL-7b,20,ch,31,expanded_social_welfare_state,1,1
MISTRAL-7b,20,ch,58,expanded_environ_protection,1,1
MISTRAL-7b,20,de,21,liberal_society,1,1
MISTRAL-7b,20,de,31,expanded_environ_protection,1,1
MISTRAL-7b,20,de,4,restrictive_financial_policy,0,0
